student_id,date_registered,first_date_watched,first_date_purchased,date_diff_reg_watch,date_diff_watch_purch
268910,2022-03-29,2022-03-29,,0,
282471,2022-07-24,2022-07-24,,0,
279042,2022-06-23,2022-06-23,,0,
296665,2022-10-28,2022-10-28,,0,
267253,2022-03-14,2022-03-14,,0,
293042,2022-10-03,2022-10-03,,0,
261000,2022-01-20,2022-01-20,,0,
259043,2022-01-02,2022-01-02,,0,
279735,2022-06-29,2022-06-29,2022-10-20,0,113
284948,2022-08-11,2022-08-11,,0,
271804,2022-04-24,2022-04-24,,0,
290152,2022-09-10,2022-10-02,,22,
292923,2022-10-02,2022-10-02,2022-11-27,0,56
271296,2022-04-19,2022-04-19,2022-04-19,0,0
294569,2022-10-13,2022-10-13,,0,
264762,2022-02-23,2022-02-23,,0,
273142,2022-05-08,2022-05-08,,0,
258202,2021-12-26,2021-12-27,,1,
288882,2022-08-31,2022-08-31,,0,
269439,2022-04-03,2022-04-03,,0,
286287,2022-08-16,2022-08-16,,0,
288774,2022-08-30,2022-08-31,,1,
288746,2022-08-30,2022-09-17,,18,
294022,2022-10-10,2022-10-10,,0,
275815,2022-06-02,2022-06-02,,0,
279881,2022-06-30,2022-06-30,2022-07-04,0,4
290339,2022-09-12,2022-09-25,,13,
266919,2022-03-12,2022-03-12,,0,
261714,2022-01-27,2022-01-27,2022-01-27,0,0
287382,2022-08-20,2022-08-20,,0,
265310,2022-02-28,2022-03-07,2022-03-13,7,6
257743,2021-12-22,2021-12-22,,0,
285704,2022-08-15,2022-08-16,,1,
263565,2022-02-13,2022-02-14,,1,
276599,2022-06-05,2022-06-05,,0,
278917,2022-06-22,2022-06-22,,0,
286735,2022-08-17,2022-08-17,2022-08-20,0,3
291702,2022-09-22,2022-09-22,,0,
267952,2022-03-19,2022-03-19,,0,
262880,2022-02-06,2022-02-13,,7,
261741,2022-01-27,2022-01-28,,1,
268057,2022-03-20,2022-06-30,,102,
272749,2022-05-04,2022-05-04,,0,
270891,2022-04-15,2022-07-01,,77,
282954,2022-07-29,2022-07-29,2022-07-30,0,1
272127,2022-04-27,2022-04-27,2022-04-27,0,0
268895,2022-03-29,2022-03-29,,0,
282160,2022-07-20,2022-07-20,,0,
272445,2022-04-30,2022-04-30,,0,
258497,2021-12-29,2022-03-17,,78,
264476,2022-02-21,2022-02-21,2022-02-21,0,0
279581,2022-06-28,2022-06-28,,0,
274745,2022-05-22,2022-05-22,,0,
273852,2022-05-13,2022-05-13,2022-07-19,0,67
273118,2022-05-07,2022-05-07,,0,
281770,2022-07-16,2022-07-16,,0,
292496,2022-09-29,2022-09-29,2022-09-29,0,0
286131,2022-08-15,2022-08-15,,0,
293878,2022-10-08,2022-10-08,,0,
256577,2021-12-11,2021-12-11,,0,
263003,2022-02-07,2022-02-07,,0,
264306,2022-02-20,2022-02-20,,0,
289597,2022-09-06,2022-09-06,,0,
291296,2022-09-19,2022-09-19,,0,
280628,2022-07-07,2022-07-07,,0,
258984,2022-01-02,2022-01-02,2022-01-02,0,0
274468,2022-05-19,2022-05-19,,0,
291113,2022-09-18,2022-09-18,,0,
257477,2021-12-19,2021-12-19,,0,
267682,2022-03-17,2022-03-17,,0,
255348,2021-12-01,2021-12-01,2021-12-01,0,0
281377,2022-07-13,2022-08-07,,25,
281914,2022-07-18,2022-07-18,,0,
284013,2022-08-05,2022-08-14,,9,
267246,2022-03-14,2022-03-14,,0,
264548,2022-02-22,2022-02-22,,0,
283203,2022-07-31,2022-07-31,,0,
263641,2022-02-14,2022-02-14,,0,
270179,2022-04-09,2022-04-09,2022-04-10,0,1
277055,2022-06-08,2022-06-08,,0,
293326,2022-10-05,2022-10-05,,0,
286175,2022-08-15,2022-08-15,,0,
274211,2022-05-17,2022-06-03,,17,
288927,2022-08-31,2022-08-31,,0,
261692,2022-01-27,2022-01-27,2022-02-01,0,5
281601,2022-07-15,2022-07-20,,5,
255916,2021-12-06,2021-12-06,,0,
291452,2022-09-20,2022-09-20,2022-09-20,0,0
270379,2022-04-10,2022-04-10,,0,
268955,2022-03-30,2022-03-30,,0,
293675,2022-10-07,2022-10-07,,0,
293173,2022-10-03,2022-10-03,,0,
263631,2022-02-14,2022-02-14,,0,
269728,2022-04-05,2022-04-05,2022-04-05,0,0
267938,2022-03-19,2022-03-19,,0,
294655,2022-10-14,2022-10-14,,0,
290434,2022-09-12,2022-10-20,,38,
257053,2021-12-15,2021-12-15,2021-12-15,0,0
259047,2022-01-02,2022-01-02,,0,
296486,2022-10-27,2022-10-27,,0,
256849,2021-12-13,2021-12-28,,15,
292007,2022-09-25,2022-09-25,,0,
280217,2022-07-03,2022-07-03,,0,
274055,2022-05-15,2022-05-19,,4,
295353,2022-10-19,2022-10-19,,0,
294237,2022-10-11,2022-10-11,,0,
288638,2022-08-29,2022-08-29,,0,
276568,2022-06-04,2022-06-04,,0,
262490,2022-02-03,2022-02-03,,0,
271670,2022-04-23,2022-04-23,2022-04-23,0,0
262470,2022-02-03,2022-02-03,2022-02-03,0,0
270381,2022-04-10,2022-04-11,,1,
261409,2022-01-24,2022-01-24,,0,
261414,2022-01-24,2022-01-24,,0,
282853,2022-07-28,2022-07-29,,1,
271151,2022-04-18,2022-04-18,,0,
264331,2022-02-20,2022-02-26,,6,
292394,2022-09-28,2022-09-28,,0,
261475,2022-01-24,2022-02-13,,20,
273421,2022-05-10,2022-05-10,,0,
266467,2022-03-09,2022-03-13,,4,
291932,2022-09-24,2022-09-25,,1,
293816,2022-10-08,2022-10-08,,0,
292023,2022-09-25,2022-09-25,,0,
256140,2021-12-07,2021-12-07,,0,
268619,2022-03-26,2022-03-26,,0,
294792,2022-10-15,2022-10-15,2022-10-15,0,0
277697,2022-06-13,2022-06-13,,0,
280951,2022-07-10,2022-07-10,,0,
269951,2022-04-07,2022-04-07,,0,
276273,2022-06-03,2022-06-03,,0,
287575,2022-08-22,2022-08-22,,0,
288526,2022-08-29,2022-08-29,,0,
260226,2022-01-13,2022-01-13,,0,
274817,2022-05-23,2022-05-23,,0,
269383,2022-04-02,2022-04-02,,0,
281228,2022-07-12,2022-07-12,,0,
279632,2022-06-29,2022-06-30,,1,
282455,2022-07-24,2022-07-24,,0,
276449,2022-06-03,2022-06-03,,0,
274964,2022-05-25,2022-05-25,2022-11-26,0,185
291372,2022-09-19,2022-09-19,,0,
269422,2022-04-02,2022-07-22,,111,
279507,2022-06-27,2022-06-27,,0,
283259,2022-07-31,2022-07-31,,0,
296574,2022-10-28,2022-10-29,,1,
268399,2022-03-23,2022-03-23,,0,
265292,2022-02-28,2022-02-28,,0,
265263,2022-02-27,2022-02-27,,0,
260976,2022-01-19,2022-01-19,,0,
293388,2022-10-05,2022-10-05,,0,
291326,2022-09-19,2022-09-20,,1,
278194,2022-06-17,2022-06-17,,0,
287416,2022-08-20,2022-08-20,,0,
278994,2022-06-23,2022-06-23,,0,
273891,2022-05-14,2022-05-14,,0,
294019,2022-10-10,2022-10-10,,0,
283038,2022-07-30,2022-07-30,,0,
273295,2022-05-09,2022-05-09,,0,
295154,2022-10-18,2022-10-18,,0,
286530,2022-08-16,2022-08-16,,0,
291580,2022-09-21,2022-09-21,,0,
293676,2022-10-07,2022-10-07,,0,
282594,2022-07-25,2022-07-25,2022-07-27,0,2
288435,2022-08-28,2022-08-28,2022-11-12,0,76
258291,2021-12-27,2021-12-27,,0,
270204,2022-04-09,2022-05-21,,42,
271760,2022-04-24,2022-04-24,2022-04-24,0,0
285491,2022-08-14,2022-08-14,,0,
286695,2022-08-16,2022-08-17,,1,
279687,2022-06-29,2022-06-29,,0,
279501,2022-06-27,2022-06-28,,1,
263347,2022-02-11,2022-02-12,,1,
277413,2022-06-11,2022-06-11,,0,
261120,2022-01-21,2022-01-21,,0,
267412,2022-03-15,2022-03-21,,6,
287475,2022-08-21,2022-08-21,,0,
288929,2022-08-31,2022-09-02,,2,
293948,2022-10-09,2022-10-09,,0,
257891,2021-12-23,2021-12-23,,0,
287067,2022-08-18,2022-08-18,,0,
268427,2022-03-23,2022-03-23,,0,
263628,2022-02-14,2022-02-14,,0,
286252,2022-08-16,2022-08-16,,0,
273621,2022-05-11,2022-05-11,,0,
291048,2022-09-17,2022-09-17,,0,
290896,2022-09-16,2022-09-16,,0,
265931,2022-03-05,2022-03-05,,0,
295955,2022-10-24,2022-10-24,,0,
278444,2022-06-19,2022-06-19,2022-06-27,0,8
267959,2022-03-19,2022-03-28,2022-03-30,9,2
261374,2022-01-23,2022-01-23,2022-01-23,0,0
257995,2021-12-24,2022-02-02,,40,
271823,2022-04-24,2022-04-24,,0,
286129,2022-08-15,2022-08-15,,0,
275315,2022-05-29,2022-05-29,,0,
256222,2021-12-08,2021-12-08,,0,
293305,2022-10-04,2022-10-06,,2,
274197,2022-05-17,2022-05-17,,0,
282814,2022-07-27,2022-07-27,,0,
258913,2022-01-02,2022-01-02,2022-01-02,0,0
277452,2022-06-11,2022-06-11,,0,
289103,2022-09-02,2022-09-02,,0,
256556,2021-12-11,2021-12-11,,0,
288597,2022-08-29,2022-08-29,,0,
285011,2022-08-11,2022-08-11,,0,
261256,2022-01-22,2022-01-22,,0,
272879,2022-05-05,2022-05-05,,0,
255260,2021-12-01,2021-12-01,,0,
273144,2022-05-08,2022-05-08,,0,
258203,2021-12-26,2021-12-28,,2,
272338,2022-04-29,2022-05-03,,4,
269786,2022-04-06,2022-04-06,,0,
291760,2022-09-23,2022-09-23,,0,
258415,2021-12-28,2021-12-28,,0,
293264,2022-10-04,2022-10-04,,0,
272570,2022-05-02,2022-05-08,2022-06-01,6,24
256453,2021-12-10,2021-12-10,,0,
286576,2022-08-16,2022-08-17,,1,
293423,2022-10-05,2022-10-05,,0,
274683,2022-05-21,2022-06-18,,28,
282179,2022-07-20,2022-07-20,,0,
289131,2022-09-02,2022-09-02,,0,
271602,2022-04-22,2022-04-22,,0,
279590,2022-06-28,2022-06-28,,0,
281671,2022-07-15,2022-07-15,2022-07-22,0,7
264316,2022-02-20,2022-02-20,2022-02-20,0,0
278355,2022-06-18,2022-06-18,,0,
263355,2022-02-11,2022-02-15,,4,
285546,2022-08-15,2022-08-15,,0,
264493,2022-02-21,2022-02-21,,0,
268159,2022-03-21,2022-03-21,,0,
266351,2022-03-08,2022-03-08,,0,
273193,2022-05-08,2022-05-08,,0,
284074,2022-08-06,2022-08-06,,0,
286761,2022-08-17,2022-08-17,,0,
294578,2022-10-13,2022-10-13,,0,
256215,2021-12-08,2021-12-19,,11,
293529,2022-10-06,2022-10-14,,8,
257005,2021-12-14,2021-12-14,,0,
282372,2022-07-23,2022-07-23,,0,
274030,2022-05-15,2022-05-15,,0,
268432,2022-03-24,2022-03-25,,1,
286645,2022-08-16,2022-08-16,,0,
257213,2021-12-16,2022-01-07,,22,
284685,2022-08-10,2022-08-10,2022-11-28,0,110
256093,2021-12-07,2021-12-10,,3,
278843,2022-06-22,2022-06-22,,0,
273959,2022-05-14,2022-05-19,,5,
278987,2022-06-23,2022-06-23,,0,
264514,2022-02-21,2022-02-21,2022-02-23,0,2
274400,2022-05-19,2022-05-19,2023-05-24,0,370
290964,2022-09-16,2022-09-16,,0,
263093,2022-02-08,2022-02-08,,0,
284782,2022-08-10,2022-08-10,,0,
280646,2022-07-07,2022-07-07,,0,
263257,2022-02-10,2022-02-10,,0,
268294,2022-03-22,2022-03-22,,0,
296298,2022-10-26,2022-10-26,,0,
288121,2022-08-26,2022-08-26,,0,
293690,2022-10-07,2022-10-07,,0,
266666,2022-03-10,2022-03-10,,0,
284613,2022-08-09,2022-10-12,,64,
294697,2022-10-14,2022-10-14,,0,
286450,2022-08-16,2022-08-16,,0,
290684,2022-09-14,2022-09-14,,0,
296631,2022-10-28,2022-10-28,,0,
256997,2021-12-14,2021-12-14,,0,
260414,2022-01-14,2022-01-14,,0,
275849,2022-06-02,2022-06-02,,0,
278743,2022-06-21,2022-06-21,,0,
270135,2022-04-08,2022-04-08,2022-04-08,0,0
257377,2021-12-18,2021-12-18,,0,
287099,2022-08-18,2022-08-18,,0,
264096,2022-02-18,2022-02-18,,0,
287539,2022-08-22,2022-08-22,,0,
284141,2022-08-06,2022-08-06,2022-08-13,0,7
296299,2022-10-26,2022-10-26,,0,
271056,2022-04-17,2022-04-17,,0,
257307,2021-12-17,2021-12-17,,0,
267416,2022-03-15,2022-03-15,,0,
264104,2022-02-18,2022-02-18,,0,
268598,2022-03-26,2022-03-26,,0,
268472,2022-03-24,2022-03-24,,0,
267777,2022-03-18,2022-03-18,,0,
293973,2022-10-09,2022-10-09,,0,
285461,2022-08-14,2022-08-14,,0,
276784,2022-06-06,2022-06-06,2022-06-06,0,0
291173,2022-09-18,2022-09-18,,0,
285924,2022-08-15,2022-08-15,,0,
270102,2022-04-08,2022-04-11,,3,
279395,2022-06-27,2022-06-27,2023-08-01,0,400
290821,2022-09-15,2022-09-15,,0,
293688,2022-10-07,2022-10-07,,0,
294259,2022-10-11,2022-10-11,2022-10-11,0,0
256294,2021-12-08,2021-12-08,,0,
269976,2022-04-07,2022-04-07,2022-04-08,0,1
288714,2022-08-30,2022-08-30,,0,
258534,2021-12-29,2021-12-29,,0,
296160,2022-10-25,2022-10-25,2022-10-25,0,0
287137,2022-08-18,2022-08-18,,0,
279431,2022-06-27,2022-06-27,,0,
285430,2022-08-14,2022-08-14,,0,
288290,2022-08-27,2022-08-27,,0,
289181,2022-09-02,2022-09-06,,4,
272528,2022-05-01,2022-06-05,,35,
285719,2022-08-15,2022-08-15,,0,
272633,2022-05-02,2022-05-02,,0,
284493,2022-08-09,2022-08-09,,0,
294054,2022-10-10,2022-10-10,,0,
272325,2022-04-29,2022-04-29,,0,
283248,2022-07-31,2022-07-31,,0,
295337,2022-10-19,2022-10-19,,0,
267226,2022-03-14,2022-03-14,,0,
289539,2022-09-05,2022-09-05,,0,
255890,2021-12-05,2021-12-05,,0,
275324,2022-05-29,2022-05-29,,0,
258053,2021-12-25,2021-12-25,,0,
290003,2022-09-09,2022-09-09,,0,
256854,2021-12-13,2021-12-13,,0,
290975,2022-09-16,2022-09-16,,0,
271684,2022-04-23,2022-04-23,,0,
294337,2022-10-12,2022-10-12,,0,
284965,2022-08-11,2022-08-11,,0,
260812,2022-01-17,2022-01-17,,0,
260803,2022-01-17,2022-01-17,,0,
259752,2022-01-08,2022-01-11,,3,
274656,2022-05-21,2022-05-21,,0,
273088,2022-05-07,2022-06-02,,26,
296412,2022-10-27,2022-10-27,,0,
274404,2022-05-19,2022-05-19,,0,
296565,2022-10-28,2022-10-28,,0,
275010,2022-05-25,2022-05-25,,0,
277782,2022-06-14,2022-06-14,2022-07-03,0,19
276455,2022-06-03,2022-06-03,2022-06-04,0,1
293425,2022-10-05,2022-10-05,2022-10-05,0,0
290846,2022-09-15,2022-09-15,,0,
268443,2022-03-24,2022-03-24,,0,
256379,2021-12-09,2021-12-09,,0,
280526,2022-07-06,2022-07-07,,1,
296111,2022-10-25,2022-10-25,,0,
276250,2022-06-03,2022-06-03,,0,
272694,2022-05-03,2022-05-03,,0,
295922,2022-10-24,2022-10-24,,0,
261248,2022-01-22,2022-01-22,,0,
277821,2022-06-14,2022-06-14,2022-06-17,0,3
270853,2022-04-15,2022-04-15,,0,
267463,2022-03-15,2022-03-17,,2,
286758,2022-08-17,2022-08-17,,0,
285915,2022-08-15,2022-08-22,2022-08-22,7,0
262497,2022-02-03,2022-02-03,,0,
295158,2022-10-18,2022-10-18,,0,
296817,2022-10-30,2022-10-30,,0,
287656,2022-08-22,2022-08-30,,8,
266902,2022-03-12,2022-03-12,,0,
256914,2021-12-14,2021-12-14,,0,
268728,2022-03-27,2022-03-27,,0,
288609,2022-08-29,2022-09-02,,4,
277158,2022-06-09,2022-07-14,,35,
280059,2022-07-02,2022-07-02,,0,
288434,2022-08-28,2022-09-12,,15,
271143,2022-04-18,2022-04-18,,0,
262672,2022-02-04,2022-02-04,,0,
256797,2021-12-13,2021-12-13,,0,
264417,2022-02-21,2022-02-21,2022-02-21,0,0
257994,2021-12-24,2022-07-10,,198,
287395,2022-08-20,2022-08-20,,0,
273607,2022-05-11,2022-05-11,,0,
277796,2022-06-14,2022-06-14,,0,
287285,2022-08-19,2022-08-19,,0,
286174,2022-08-15,2022-08-15,,0,
268718,2022-03-27,2022-03-29,2022-03-29,2,0
257100,2021-12-15,2021-12-15,,0,
264278,2022-02-20,2022-02-20,,0,
294084,2022-10-10,2022-10-10,,0,
282290,2022-07-22,2022-07-22,2022-07-22,0,0
259843,2022-01-09,2022-01-09,,0,
274879,2022-05-23,2022-05-24,2022-05-25,1,1
268840,2022-03-29,2022-03-29,,0,
259732,2022-01-08,2022-01-08,,0,
267847,2022-03-18,2022-03-18,,0,
294783,2022-10-15,2022-10-15,2022-10-18,0,3
273420,2022-05-10,2022-05-10,,0,
265759,2022-03-03,2022-03-03,,0,
281895,2022-07-17,2022-07-17,,0,
290828,2022-09-15,2022-09-15,,0,
275981,2022-06-02,2022-06-02,,0,
295434,2022-10-20,2022-10-20,,0,
273100,2022-05-07,2022-05-07,,0,
269925,2022-04-07,2022-10-05,,181,
293786,2022-10-08,2022-10-08,,0,
281008,2022-07-10,2022-07-10,,0,
269029,2022-03-30,2022-03-30,,0,
261331,2022-01-23,2022-01-23,,0,
273953,2022-05-14,2022-05-14,2022-05-15,0,1
293003,2022-10-02,2022-10-02,,0,
296032,2022-10-25,2022-10-25,,0,
280190,2022-07-03,2022-07-03,,0,
278982,2022-06-23,2022-06-23,,0,
263158,2022-02-09,2022-02-10,,1,
280421,2022-07-05,2022-07-05,,0,
281846,2022-07-17,2022-08-14,2023-05-14,28,273
291161,2022-09-18,2022-09-18,,0,
283367,2022-08-01,2022-08-01,,0,
255481,2021-12-02,2021-12-04,,2,
287130,2022-08-18,2022-08-18,,0,
260494,2022-01-15,2022-01-15,2022-01-15,0,0
294694,2022-10-14,2022-10-14,2022-10-19,0,5
291716,2022-09-22,2022-09-22,,0,
256795,2021-12-13,2021-12-13,,0,
258884,2022-01-01,2022-01-01,,0,
290027,2022-09-09,2022-09-09,2022-09-20,0,11
261567,2022-01-25,2022-01-25,2022-01-25,0,0
286074,2022-08-15,2022-08-15,,0,
273245,2022-05-09,2022-05-09,,0,
272996,2022-05-06,2022-05-06,,0,
280006,2022-07-01,2022-07-01,,0,
293006,2022-10-02,2022-10-02,,0,
293166,2022-10-03,2022-10-03,,0,
263553,2022-02-13,2022-02-14,,1,
258809,2022-01-01,2022-01-01,,0,
262651,2022-02-04,2022-02-04,,0,
291211,2022-09-18,2022-09-18,,0,
265183,2022-02-27,2022-09-19,,204,
290752,2022-09-14,2022-09-14,,0,
284728,2022-08-10,2022-08-10,,0,
266108,2022-03-06,2022-03-06,2022-03-14,0,8
282074,2022-07-19,2022-07-19,,0,
270950,2022-04-16,2022-04-16,,0,
257364,2021-12-18,2021-12-18,,0,
267633,2022-03-16,2022-03-16,,0,
257448,2021-12-19,2021-12-19,,0,
255757,2021-12-04,2021-12-04,,0,
282746,2022-07-27,2022-07-27,,0,
276994,2022-06-08,2022-06-08,,0,
275116,2022-05-26,2022-05-26,,0,
281339,2022-07-13,2022-07-13,2022-07-13,0,0
280274,2022-07-04,2022-07-04,,0,
257197,2021-12-16,2021-12-16,,0,
289559,2022-09-05,2022-09-05,,0,
271665,2022-04-23,2022-04-23,,0,
291095,2022-09-17,2022-09-17,,0,
296854,2022-10-30,2022-10-30,,0,
294935,2022-10-16,2022-10-16,,0,
258817,2022-01-01,2022-01-01,,0,
289750,2022-09-07,2022-09-16,,9,
290494,2022-09-13,2022-09-13,,0,
270385,2022-04-11,2022-04-11,,0,
274472,2022-05-19,2022-05-19,,0,
273974,2022-05-14,2022-05-14,,0,
270019,2022-04-08,2022-04-08,,0,
294962,2022-10-16,2022-10-16,,0,
295146,2022-10-18,2022-10-18,,0,
256748,2021-12-12,2021-12-12,,0,
270705,2022-04-13,2022-04-14,,1,
292154,2022-09-26,2022-09-26,,0,
272961,2022-05-06,2022-05-06,2022-05-06,0,0
289180,2022-09-02,2022-09-02,,0,
286312,2022-08-16,2022-08-16,,0,
277877,2022-06-15,2022-06-15,,0,
261059,2022-01-20,2022-01-20,2022-01-23,0,3
268695,2022-03-27,2022-03-27,,0,
290438,2022-09-12,2022-09-12,,0,
265779,2022-03-03,2022-03-03,2022-03-04,0,1
282223,2022-07-21,2022-07-21,,0,
293453,2022-10-05,2022-10-05,,0,
295459,2022-10-20,2022-10-20,,0,
268630,2022-03-26,2022-03-26,,0,
259260,2022-01-04,2022-01-04,2022-01-08,0,4
296843,2022-10-30,2022-10-30,,0,
293253,2022-10-04,2022-10-04,,0,
270075,2022-04-08,2022-04-10,2022-04-10,2,0
281723,2022-07-16,2022-07-16,,0,
256333,2021-12-09,2021-12-09,,0,
295976,2022-10-24,2022-10-24,,0,
270265,2022-04-10,2022-04-10,2022-04-10,0,0
285661,2022-08-15,2022-08-15,,0,
274700,2022-05-22,2022-05-22,,0,
284964,2022-08-11,2022-08-11,,0,
290711,2022-09-14,2022-09-14,,0,
294625,2022-10-13,2022-10-13,,0,
295882,2022-10-24,2022-10-24,,0,
257640,2021-12-21,2021-12-21,,0,
255641,2021-12-03,2021-12-03,2021-12-03,0,0
264433,2022-02-21,2022-02-21,,0,
286927,2022-08-17,2022-08-17,,0,
290649,2022-09-14,2022-09-14,,0,
260951,2022-01-19,2022-01-19,,0,
287606,2022-08-22,2022-08-22,,0,
289434,2022-09-04,2022-09-04,,0,
261170,2022-01-21,2022-01-21,,0,
294319,2022-10-11,2022-10-11,2022-11-30,0,50
286310,2022-08-16,2022-08-16,,0,
284043,2022-08-05,2022-08-05,,0,
279741,2022-06-29,2022-06-29,2022-06-29,0,0
280508,2022-07-06,2022-07-06,,0,
282242,2022-07-21,2022-07-26,,5,
273226,2022-05-08,2022-05-08,,0,
265410,2022-02-28,2022-02-28,,0,
274322,2022-05-18,2022-05-18,,0,
293181,2022-10-04,2022-10-04,,0,
257573,2021-12-20,2021-12-20,,0,
294354,2022-10-12,2022-10-12,,0,
286573,2022-08-16,2022-08-18,,2,
287096,2022-08-18,2022-08-18,,0,
272840,2022-05-04,2022-05-04,2022-05-04,0,0
274276,2022-05-17,2022-05-18,2022-05-18,1,0
285446,2022-08-14,2022-08-14,,0,
292797,2022-10-01,2022-10-01,,0,
255279,2021-12-01,2021-12-01,2021-12-01,0,0
273134,2022-05-07,2022-05-07,,0,
259447,2022-01-06,2022-01-06,2022-01-06,0,0
260239,2022-01-13,2022-01-13,,0,
295684,2022-10-22,2022-10-22,2022-10-22,0,0
274192,2022-05-17,2022-05-17,,0,
277605,2022-06-13,2022-06-13,,0,
276531,2022-06-04,2022-06-04,,0,
287032,2022-08-18,2022-08-18,2022-08-18,0,0
257243,2021-12-17,2022-08-16,,242,
260673,2022-01-16,2022-01-16,,0,
274693,2022-05-22,2022-05-22,,0,
290286,2022-09-11,2022-09-11,,0,
279118,2022-06-24,2022-06-24,,0,
257415,2021-12-18,2021-12-20,2021-12-27,2,7
291870,2022-09-23,2022-09-23,,0,
286852,2022-08-17,2022-08-22,2022-12-05,5,105
278129,2022-06-17,2022-06-17,2022-06-21,0,4
274184,2022-05-16,2022-05-16,,0,
265954,2022-03-05,2022-03-14,,9,
263090,2022-02-08,2022-02-08,,0,
294051,2022-10-10,2022-10-10,,0,
282934,2022-07-29,2022-07-29,,0,
287773,2022-08-23,2022-08-23,,0,
296796,2022-10-30,2022-10-30,,0,
292412,2022-09-28,2022-09-28,,0,
288673,2022-08-30,2022-08-30,,0,
289594,2022-09-06,2022-09-06,,0,
283666,2022-08-03,2022-08-03,,0,
267407,2022-03-15,2022-03-15,,0,
293553,2022-10-06,2022-10-06,,0,
291188,2022-09-18,2022-09-18,,0,
274729,2022-05-22,2022-05-22,2022-05-22,0,0
256834,2021-12-13,2021-12-29,2022-03-30,16,91
283336,2022-08-01,2022-08-01,,0,
256819,2021-12-13,2021-12-13,,0,
280034,2022-07-02,2022-07-02,,0,
295934,2022-10-24,2022-10-28,,4,
261199,2022-01-21,2022-01-21,,0,
264890,2022-02-24,2022-02-24,,0,
286411,2022-08-16,2022-08-16,,0,
258020,2021-12-24,2021-12-25,2021-12-25,1,0
275644,2022-06-01,2022-06-01,2022-06-01,0,0
255578,2021-12-03,2021-12-03,,0,
268113,2022-03-20,2022-03-21,2022-03-24,1,3
270475,2022-04-11,2022-04-11,,0,
288770,2022-08-30,2022-08-30,,0,
287718,2022-08-23,2022-09-02,,10,
272715,2022-05-03,2022-05-03,,0,
296689,2022-10-29,2022-10-29,,0,
256655,2021-12-12,2021-12-12,,0,
264998,2022-02-25,2022-04-05,2022-04-05,39,0
289143,2022-09-02,2022-09-02,,0,
295834,2022-10-23,2022-10-23,,0,
296435,2022-10-27,2022-10-27,,0,
267254,2022-03-14,2022-03-14,2022-03-14,0,0
280097,2022-07-02,2022-07-02,,0,
260186,2022-01-12,2022-01-12,,0,
273489,2022-05-10,2022-05-10,,0,
274894,2022-05-24,2022-05-24,,0,
271883,2022-04-25,2022-04-25,,0,
284950,2022-08-11,2022-08-11,,0,
266053,2022-03-06,2022-03-06,,0,
295995,2022-10-24,2022-10-24,,0,
257206,2021-12-16,2021-12-16,,0,
296262,2022-10-26,2022-10-26,,0,
277220,2022-06-09,2022-06-09,,0,
284305,2022-08-07,2022-08-07,,0,
260594,2022-01-16,2022-01-16,,0,
255199,2021-12-01,2021-12-01,,0,
281881,2022-07-17,2022-09-05,,50,
272245,2022-04-28,2022-04-28,,0,
286675,2022-08-16,2022-08-16,,0,
289748,2022-09-07,2022-09-07,2023-02-22,0,168
280944,2022-07-09,2022-07-09,,0,
269918,2022-04-07,2022-04-07,,0,
263213,2022-02-09,2022-02-09,,0,
281974,2022-07-18,2022-07-18,,0,
287805,2022-08-24,2022-08-24,,0,
281573,2022-07-15,2022-07-15,,0,
267409,2022-03-15,2022-03-15,,0,
257380,2021-12-18,2021-12-18,,0,
291264,2022-09-19,2022-09-19,2022-09-27,0,8
286114,2022-08-15,2022-08-15,,0,
275451,2022-05-30,2022-05-30,,0,
260205,2022-01-12,2022-01-12,,0,
271519,2022-04-21,2022-04-21,2022-04-27,0,6
293395,2022-10-05,2022-10-05,,0,
276202,2022-06-02,2022-06-02,,0,
270819,2022-04-14,2022-04-14,,0,
288534,2022-08-29,2022-08-29,,0,
293517,2022-10-06,2022-10-06,,0,
260627,2022-01-16,2022-01-18,,2,
267090,2022-03-13,2022-05-30,2022-06-01,78,2
261265,2022-01-22,2022-01-24,,2,
271567,2022-04-22,2022-04-22,,0,
256832,2021-12-13,2021-12-13,,0,
260565,2022-01-15,2022-01-15,,0,
262354,2022-02-02,2022-02-02,,0,
259568,2022-01-07,2022-01-07,,0,
280327,2022-07-04,2022-07-04,,0,
262288,2022-02-01,2022-02-01,2022-02-01,0,0
284732,2022-08-10,2022-08-10,,0,
284012,2022-08-05,2022-08-05,,0,
277092,2022-06-08,2022-06-08,,0,
294388,2022-10-12,2022-10-12,,0,
289214,2022-09-02,2022-09-02,,0,
282801,2022-07-27,2022-07-27,,0,
287173,2022-08-18,2022-09-03,,16,
294824,2022-10-15,2022-10-15,,0,
296030,2022-10-25,2022-10-25,,0,
261230,2022-01-22,2022-01-22,,0,
259172,2022-01-04,2022-01-04,,0,
258144,2021-12-26,2021-12-26,,0,
293038,2022-10-03,2022-10-03,,0,
290422,2022-09-12,2022-09-12,,0,
265514,2022-03-01,2022-03-01,,0,
296537,2022-10-27,2022-10-27,,0,
285279,2022-08-13,2022-08-13,,0,
290604,2022-09-13,2022-09-13,,0,
291840,2022-09-23,2022-09-23,,0,
285806,2022-08-15,2022-08-15,,0,
279969,2022-07-01,2022-07-01,,0,
294938,2022-10-16,2022-10-16,,0,
280618,2022-07-07,2022-07-07,,0,
